annee;codedepartement;nomdepartement;coderegion;nomregion;code_groupe;code_sousgroupe;production;nb_exp;surfab;surfc1;surfc2;surfc3;surfc123;surfbio
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Blé tendre;42;642,57;27,704;15,32;0;43,024;685,594
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Epeautre;5;17,81;0;0;0;0;17,81
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Maïs grain (hors maïs doux);20;309,92;0;0;0;0;309,92
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Mélanges Céréales-légumineuses;4;28,23;0;0;0;0;28,23
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Mélanges Céréaliers (sans légumineuses);39;246,4;33,04;11,31;0;44,35;290,75
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Orges;27;103,21;22,225;15,03;0;37,255;140,465
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Sarrasin;3;13,29;1,42;0;0;1,42;14,71
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Seigle;4;7,51;13,9;0;0;13,9;21,41
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Sorgho;1;16,2;0;0;0;0;16,2
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;CE;Triticale;25;166,32;12,99;0;0;12,99;179,31
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;LES;Lentilles, sèches;2;6,66;2,7;3,2;0;5,9;12,56
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;LES;Pois chiches, secs;1;0;1,43;1;0;2,43;2,43
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;OL;Autres oléagineux;1;7,85;0;0;0;0;7,85
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;OL;Colza;2;2;3,85;0;0;3,85;5,85
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;OL;Fèves de soja;1;2,42;0;0;0;0;2,42
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;OL;Tournesol;24;276,62;47,91;18,24;0;66,15;342,77
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;PR;Fèves, sèches (yc féveroles);20;135,81;0;1;0;1;136,81
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;PR;Légumes à cosse, secs n.c.a.;2;2,5;21,93;4;0;25,93;28,43
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;PR;Lupin;2;3,35;0;0;0;0;3,35
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;GCU;PR;Pois, secs;10;102,44;1,42;0,7;0;2,12;104,56
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;LE;LEF;Betteraves rouges et à salade;1;3,04;0;0;0;0;3,04
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;LE;LEF;Choux;3;2,99;0;0;0;0;2,99
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;LE;LEF;Haricots, verts;1;5,79;0;0;0;0;5,79
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;LE;LEF;Légumes frais n.c.a.;8;12,779;3,111;0,94;0;4,051;16,83
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;LE;LEF;Légumes frais plein champ;4;9,9;0;0;0;0;9,9
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;LE;LEF;Pommes de terre (hors féculière);1;0;1,09;0,3;0;1,39;1,39
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;1;4,098;0;0;0;0;4,098
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;12;59,95;0;5,09;0;5,09;65,04
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;AFO;Betterave fourragère;2;0,25;1;0;0;1;1,25
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;AFO;Luzerne;5;18,01;0;5,66;0;5,66;23,67
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;AFO;Maïs fourrager;6;37,97;0;0;0;0;37,97
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;AFO;Mélanges fourragers;7;66,95;0;0;0;0;66,95
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;AFO;Prairie temporaire;66;1732,662;110,768;66,24;0;177,008;1909,67
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;STH;Parcours herbeux (hors estives collectives);39;119,516;0;0;0;0;119,516
2007;79;Deux-Sèvres;75;Nouvelle-Aquitaine;SF;STH;Prairie permanente;63;1125,653;37,23;58,16;0;95,39;1221,043
2007;80;Somme;32;Hauts-de-France;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;12;6,46;14,3;0;0;14,3;20,76
2007;80;Somme;32;Hauts-de-France;AU;HLI;Engrais vert;1;0,1;0;0;0;0;0,1
2007;80;Somme;32;Hauts-de-France;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);22;133,372;5,71;0,53;0;6,24;139,612
2007;80;Somme;32;Hauts-de-France;FR;FRB;Fraises;1;0,3;0;0;0;0;0,3
2007;80;Somme;32;Hauts-de-France;FR;FRB;Framboises;1;0,25;0;0;0;0;0,25
2007;80;Somme;32;Hauts-de-France;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;4;0,262;0,4;0;0;0,4;0,662
2007;80;Somme;32;Hauts-de-France;FR;FRNP;Cerises;1;0,92;0;0;0;0;0,92
2007;80;Somme;32;Hauts-de-France;FR;FRNP;Pêches;1;0,25;0;0;0;0;0,25
2007;80;Somme;32;Hauts-de-France;FR;FRNP;Poires;1;3,24;0;0;0;0;3,24
2007;80;Somme;32;Hauts-de-France;FR;FRNP;Pommes à cidre;1;3,67;0;0;0;0;3,67
2007;80;Somme;32;Hauts-de-France;FR;FRNP;Pommes de table;2;8,373;0;0;0;0;8,373
2007;80;Somme;32;Hauts-de-France;FR;FRNP;Prunes;1;0,665;0;0;0;0;0,665
2007;80;Somme;32;Hauts-de-France;GCU;CE;Avoine;3;13,94;0,96;0;0;0,96;14,9
2007;80;Somme;32;Hauts-de-France;GCU;CE;Blé tendre;17;235,121;28,77;0;0;28,77;263,891
2007;80;Somme;32;Hauts-de-France;GCU;CE;Epeautre;1;3,1;0;0;0;0;3,1
2007;80;Somme;32;Hauts-de-France;GCU;CE;Maïs grain (hors maïs doux);6;33,9;0;34,13;0;34,13;68,03
2007;80;Somme;32;Hauts-de-France;GCU;CE;Orges;6;63,563;11,94;0;0;11,94;75,503
2007;80;Somme;32;Hauts-de-France;GCU;CE;Triticale;14;97,77;0;30,8;0;30,8;128,57
2007;80;Somme;32;Hauts-de-France;GCU;LES;Lentilles, sèches;1;8,62;0;0;0;0;8,62
2007;80;Somme;32;Hauts-de-France;GCU;OL;Tournesol;1;0;4,43;0;0;4,43;4,43
2007;80;Somme;32;Hauts-de-France;GCU;PR;Fèves, sèches (yc féveroles);14;86,66;0;17,99;0;17,99;104,65
2007;80;Somme;32;Hauts-de-France;GCU;PR;Pois, secs;2;0,91;7,5;0;0;7,5;8,41
2007;80;Somme;32;Hauts-de-France;LE;LEF;Artichauts;1;0,038;0;0;0;0;0,038
2007;80;Somme;32;Hauts-de-France;LE;LEF;Choux;1;0,15;0;0;0;0;0,15
2007;80;Somme;32;Hauts-de-France;LE;LEF;Courges et citrouilles;1;0,2;0;0;0;0;0,2
2007;80;Somme;32;Hauts-de-France;LE;LEF;Endives;3;8,09;0;0;0;0;8,09
2007;80;Somme;32;Hauts-de-France;LE;LEF;Légumes frais n.c.a.;4;9,693;0;0;0;0;9,693
2007;80;Somme;32;Hauts-de-France;LE;LEF;Légumes frais plein champ;8;15,054;0,2;0;0;0,2;15,254
2007;80;Somme;32;Hauts-de-France;LE;LEF;Légumes frais sous abris;7;0,664;0;0;0;0;0,664
2007;80;Somme;32;Hauts-de-France;LE;LEF;Oignons;1;0,05;0;0;0;0;0,05
2007;80;Somme;32;Hauts-de-France;LE;LEF;Pommes de terre (hors féculière);12;31,75;0;0;0;0;31,75
2007;80;Somme;32;Hauts-de-France;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;1;0,3;0;0;0;0;0,3
2007;80;Somme;32;Hauts-de-France;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;3;4,44;6,2;0;0;6,2;10,64
2007;80;Somme;32;Hauts-de-France;SF;AFO;Luzerne;5;20,96;0;0;0;0;20,96
2007;80;Somme;32;Hauts-de-France;SF;AFO;Maïs fourrager;1;6,86;0;0;0;0;6,86
2007;80;Somme;32;Hauts-de-France;SF;AFO;Prairie temporaire;11;63,176;13,48;2,68;0;16,16;79,336
2007;80;Somme;32;Hauts-de-France;SF;AFO;Trèfle;2;12,95;0;0;0;0;12,95
2007;80;Somme;32;Hauts-de-France;SF;STH;Parcours herbeux (hors estives collectives);8;95,16;0;0;0;0;95,16
2007;80;Somme;32;Hauts-de-France;SF;STH;Prairie permanente;18;131,877;88,9;0;0;88,9;220,777
2007;81;Tarn;76;Occitanie;AU;CIN;Autres cultures industrielles;2;3,15;0;0;0;0;3,15
2007;81;Tarn;76;Occitanie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;55;127,154;1,726;2,74;0;4,466;131,62
2007;81;Tarn;76;Occitanie;AU;HLI;Champignons et truffes;1;0;0;0,97;0;0,97;0,97
2007;81;Tarn;76;Occitanie;AU;HLI;Engrais vert;4;2,59;1,167;0;0;1,167;3,757
2007;81;Tarn;76;Occitanie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);70;391,178;22,66;40,07;0;62,73;453,908
2007;81;Tarn;76;Occitanie;FR;FRB;Cassis;1;1,06;0;0;0;0;1,06
2007;81;Tarn;76;Occitanie;FR;FRB;Fraises;4;1,41;0,09;0;0;0,09;1,5
2007;81;Tarn;76;Occitanie;FR;FRB;Framboises;2;0,52;0;0;0;0;0,52
2007;81;Tarn;76;Occitanie;FR;FRC;Châtaignes et marrons;1;0,02;0;0;0;0;0,02
2007;81;Tarn;76;Occitanie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;7;4,667;0;0,75;0;0,75;5,417
2007;81;Tarn;76;Occitanie;FR;FRNP;Pêches;1;0,01;0;0;0;0;0,01
2007;81;Tarn;76;Occitanie;FR;FRNP;Poires;1;1,39;0;0;0;0;1,39
2007;81;Tarn;76;Occitanie;FR;FRNP;Pommes de table;3;2,3;0;0;0;0;2,3
2007;81;Tarn;76;Occitanie;GCU;CE;Autres céréales ou pseudo céréales;1;3,68;0;0;0;0;3,68
2007;81;Tarn;76;Occitanie;GCU;CE;Avoine;10;45,24;4,104;0,86;0;4,964;50,204
2007;81;Tarn;76;Occitanie;GCU;CE;Blé dur;3;37,65;0;0;0;0;37,65
2007;81;Tarn;76;Occitanie;GCU;CE;Blé tendre;59;471,21;0;20,78;0;20,78;491,99
2007;81;Tarn;76;Occitanie;GCU;CE;Epeautre;6;9,89;0;0;0;0;9,89
2007;81;Tarn;76;Occitanie;GCU;CE;Maïs grain (hors maïs doux);7;54,7;0;0;0;0;54,7
2007;81;Tarn;76;Occitanie;GCU;CE;Mélanges Céréaliers (sans légumineuses);17;148,75;6,1;2,13;0;8,23;156,98
2007;81;Tarn;76;Occitanie;GCU;CE;Orges;32;172,62;14,07;8,95;0;23,02;195,64
2007;81;Tarn;76;Occitanie;GCU;CE;Sarrasin;4;3,594;0;0;0;0;3,594
2007;81;Tarn;76;Occitanie;GCU;CE;Seigle;7;10,07;0;1,02;0;1,02;11,09
2007;81;Tarn;76;Occitanie;GCU;CE;Sorgho;2;4,17;0;0;0;0;4,17
2007;81;Tarn;76;Occitanie;GCU;CE;Triticale;25;174,12;8,53;0;0;8,53;182,65
2007;81;Tarn;76;Occitanie;GCU;LES;Lentilles, sèches;20;73,45;0;0;0;0;73,45
2007;81;Tarn;76;Occitanie;GCU;LES;Pois chiches, secs;5;6,6;0;0;0;0;6,6
2007;81;Tarn;76;Occitanie;GCU;OL;Colza;3;10,31;0;0;0;0;10,31
2007;81;Tarn;76;Occitanie;GCU;OL;Fèves de soja;10;100,92;0;0;0;0;100,92
2007;81;Tarn;76;Occitanie;GCU;OL;Lin (graines);3;2,64;0;0;0;0;2,64
2007;81;Tarn;76;Occitanie;GCU;OL;Tournesol;33;246,26;4,3;10,029;0;14,329;260,589
2007;81;Tarn;76;Occitanie;GCU;PR;Fèves, sèches (yc féveroles);24;177,48;0;7,93;0;7,93;185,41
2007;81;Tarn;76;Occitanie;GCU;PR;Légumes à cosse, secs n.c.a.;2;4;0;0;0;0;4
2007;81;Tarn;76;Occitanie;GCU;PR;Lupin;1;0,41;0;0;0;0;0,41
2007;81;Tarn;76;Occitanie;GCU;PR;Pois, secs;7;36,24;0;0;0;0;36,24
2007;81;Tarn;76;Occitanie;LE;LEF;Ail;5;3,79;0;0;0;0;3,79
2007;81;Tarn;76;Occitanie;LE;LEF;Artichauts;1;0,07;0;0;0;0;0,07
2007;81;Tarn;76;Occitanie;LE;LEF;Asperges;1;0;0;0,4;0;0,4;0,4
2007;81;Tarn;76;Occitanie;LE;LEF;Autres melons;2;0,8;0;0,2;0;0,2;1
2007;81;Tarn;76;Occitanie;LE;LEF;Betteraves rouges et à salade;1;0,02;0;0;0;0;0,02
2007;81;Tarn;76;Occitanie;LE;LEF;Carottes;1;0,29;0;0;0;0;0,29
2007;81;Tarn;76;Occitanie;LE;LEF;Céleris raves;1;0,12;0;0;0;0;0,12
2007;81;Tarn;76;Occitanie;LE;LEF;Choux;2;0,042;0;0;0;0;0,042
2007;81;Tarn;76;Occitanie;LE;LEF;Choux-fleurs et brocolis;1;0,3;0;0;0;0;0,3
2007;81;Tarn;76;Occitanie;LE;LEF;Courges et citrouilles;2;0,1;0;0,77;0;0,77;0,87
2007;81;Tarn;76;Occitanie;LE;LEF;Echalotes;2;0,29;0;0;0;0;0,29
2007;81;Tarn;76;Occitanie;LE;LEF;Haricots, verts;1;0;0,2;0;0;0,2;0,2
2007;81;Tarn;76;Occitanie;LE;LEF;Laitues;1;0,23;0;0;0;0;0,23
2007;81;Tarn;76;Occitanie;LE;LEF;Légumes frais n.c.a.;5;1,02;0;0;0;0;1,02
2007;81;Tarn;76;Occitanie;LE;LEF;Légumes frais plein champ;26;19,373;0,5;0,8;0;1,3;20,673
2007;81;Tarn;76;Occitanie;LE;LEF;Légumes frais sous abris;15;1,528;0;0,2;0;0,2;1,728
2007;81;Tarn;76;Occitanie;LE;LEF;Oignons;3;0,11;0;0,05;0;0,05;0,16
2007;81;Tarn;76;Occitanie;LE;LEF;Poireaux et autres alliacés;2;1,18;0;0;0;0;1,18
2007;81;Tarn;76;Occitanie;LE;LEF;Pois, verts;1;15,08;0;0;0;0;15,08
2007;81;Tarn;76;Occitanie;LE;LEF;Pommes de terre (hors féculière);5;1,36;0;0;0;0;1,36
2007;81;Tarn;76;Occitanie;LE;LEF;Radis;1;0,075;0;0;0;0;0,075
2007;81;Tarn;76;Occitanie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;8;0,254;0,05;0;0;0,05;0,304
2007;81;Tarn;76;Occitanie;PP;PPA;Fenugrec;1;0,55;0;0;0;0;0,55
2007;81;Tarn;76;Occitanie;PP;PPA;Marjolaine;1;0,5;0;0;0;0;0,5
2007;81;Tarn;76;Occitanie;PP;PPA;Menthe douce;1;0,1;0;0;0;0;0,1
2007;81;Tarn;76;Occitanie;PP;PPA;Persil;1;0,1;0;0;0;0;0,1
2007;81;Tarn;76;Occitanie;PP;PPA;Thym;1;0,033;0;0;0;0;0,033
2007;81;Tarn;76;Occitanie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;12;31,77;2,88;2,53;0;5,41;37,18
2007;81;Tarn;76;Occitanie;SF;AFO;Betterave fourragère;1;1,08;0;0;0;0;1,08
2007;81;Tarn;76;Occitanie;SF;AFO;Luzerne;10;48,26;0;10,99;0;10,99;59,25
2007;81;Tarn;76;Occitanie;SF;AFO;Maïs fourrager;1;3,35;0;0;0;0;3,35
2007;81;Tarn;76;Occitanie;SF;AFO;Prairie temporaire;67;986,265;104,456;27,62;0;132,076;1118,341
2007;81;Tarn;76;Occitanie;SF;STH;Parcours herbeux (hors estives collectives);9;24,73;0;0;0;0;24,73
2007;81;Tarn;76;Occitanie;SF;STH;Prairie permanente;81;1021,528;48,712;127,48;0;176,192;1197,72
2007;81;Tarn;76;Occitanie;VI;VIG;Raisin de cuve;20;62,378;45,18;2,56;0;47,74;110,118
2007;81;Tarn;76;Occitanie;VI;VIG;Raisin de table;2;2,08;0;0;0;0;2,08
2007;82;Tarn-et-Garonne;76;Occitanie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;67;447,697;3,21;3,7;0;6,91;454,607
2007;82;Tarn-et-Garonne;76;Occitanie;AU;HLI;Engrais vert;4;4,95;0;0;0;0;4,95
2007;82;Tarn-et-Garonne;76;Occitanie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);81;428,895;35,35;23,18;0;58,53;487,425
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRB;Cassis;1;0,05;0;0;0;0;0,05
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRB;Fraises;3;0,49;0;0;0;0;0,49
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRB;Framboises;1;0,2;0;0;0;0;0,2
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRC;Amandes;2;3,77;0;0;0;0;3,77
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRC;Noisettes;1;2;0;0;0;0;2
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRC;Noix;3;1,21;0;0;0;0;1,21
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;28;37,203;0;2,841;0,2;3,041;40,244
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Abricots;5;1,43;0;0;0;0;1,43
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Cerises;9;1,62;0;0;0;0;1,62
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Figues;1;0,16;0;0;0;0;0,16
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Kiwis;2;3,5;0;0;0;0;3,5
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Nectarines;2;0,4;0;0;0;0;0,4
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Pêches;6;2,25;0;0;0;0;2,25
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Poires;5;2,067;0;0;0;0;2,067
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Pommes à cidre;2;0,91;0;0;0;0;0,91
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Pommes de table;17;27,564;0;0;0,4;0,4;27,964
2007;82;Tarn-et-Garonne;76;Occitanie;FR;FRNP;Prunes;14;11,011;0,51;0;0;0,51;11,521
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Autres céréales ou pseudo céréales;3;17,85;1,73;1,7;0;3,43;21,28
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Avoine;3;4,16;0;0;0;0;4,16
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Blé dur;1;2,85;0;0;0;0;2,85
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Blé tendre;50;355,75;29,03;1,54;0;30,57;386,32
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Epeautre;9;33,14;0;0;0;0;33,14
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Maïs grain (hors maïs doux);9;45,93;17,31;0;0;17,31;63,24
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Mélanges Céréaliers (sans légumineuses);16;96,87;0;6,97;0;6,97;103,84
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Orges;20;111,14;6,67;5,82;0;12,49;123,63
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Sarrasin;1;6,87;0;0;0;0;6,87
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Seigle;5;6,63;1,54;0;0;1,54;8,17
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Sorgho;3;5;3,72;0;0;3,72;8,72
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;CE;Triticale;15;100,73;6,44;0;0;6,44;107,17
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;LES;Lentilles, sèches;6;24,75;0;0;0;0;24,75
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;LES;Pois chiches, secs;3;6,01;0;0;0;0;6,01
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;OL;Colza;1;2;0;0;0;0;2
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;OL;Fèves de soja;16;193,65;0;2,57;0;2,57;196,22
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;OL;Lin (graines);1;0,62;0;0;0;0;0,62
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;OL;Tournesol;33;211,655;6,61;0;0;6,61;218,265
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;PR;Fèves, sèches (yc féveroles);20;103,64;11,42;0;0;11,42;115,06
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;PR;Lupin;1;2,57;0;0;0;0;2,57
2007;82;Tarn-et-Garonne;76;Occitanie;GCU;PR;Pois, secs;2;6,49;0;0;0;0;6,49
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Ail;4;0,845;0;0;0;0;0,845
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Artichauts;2;0,29;0;0;0;0;0,29
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Asperges;2;1,37;0;0;0;0;1,37
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Autres melons;4;4,66;0;0;0;0;4,66
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Légumes frais n.c.a.;11;9,815;0;1,215;0;1,215;11,03
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Légumes frais plein champ;23;33,217;0;0;0;0;33,217
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Légumes frais sous abris;13;3,62;0;0;0;0;3,62
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Oignons;1;0,25;0;0;0;0;0,25
2007;82;Tarn-et-Garonne;76;Occitanie;LE;LEF;Pommes de terre (hors féculière);6;1,35;0;0;0;0;1,35
2007;82;Tarn-et-Garonne;76;Occitanie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;8;5,691;0;0;0;0;5,691
2007;82;Tarn-et-Garonne;76;Occitanie;PP;PPA;Basilic;1;0,01;0;0;0;0;0,01
2007;82;Tarn-et-Garonne;76;Occitanie;PP;PPA;Lavande;1;0,5;0;0;0;0;0,5
2007;82;Tarn-et-Garonne;76;Occitanie;PP;PPA;Mélilot;1;0,27;0;0;0;0;0,27
2007;82;Tarn-et-Garonne;76;Occitanie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;6;14,54;1,54;0;0;1,54;16,08
2007;82;Tarn-et-Garonne;76;Occitanie;SF;AFO;Luzerne;9;40,455;0;1;0;1;41,455
2007;82;Tarn-et-Garonne;76;Occitanie;SF;AFO;Mélanges fourragers;1;0;0;2,91;0;2,91;2,91
2007;82;Tarn-et-Garonne;76;Occitanie;SF;AFO;Prairie temporaire;60;796,083;9,58;106,82;0;116,4;912,483
2007;82;Tarn-et-Garonne;76;Occitanie;SF;AFO;Trèfle;1;4,2;0;0;0;0;4,2
2007;82;Tarn-et-Garonne;76;Occitanie;SF;STH;Parcours herbeux (hors estives collectives);14;69,939;0;0;0;0;69,939
2007;82;Tarn-et-Garonne;76;Occitanie;SF;STH;Prairie permanente;61;875,273;6,48;23,74;0;30,22;905,493
2007;82;Tarn-et-Garonne;76;Occitanie;VI;VIG;Raisin de cuve;15;25,057;26,621;8,99;0;35,611;60,668
2007;82;Tarn-et-Garonne;76;Occitanie;VI;VIG;Raisin de table;20;25,115;0;7,82;0;7,82;32,935
2007;83;Var;93;Provence-Alpes-Côte d'Azur;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;80;181,835;34,12;21,474;8,744;64,338;246,173
2007;83;Var;93;Provence-Alpes-Côte d'Azur;AU;HLI;Engrais vert;2;3,56;0;0;0;0;3,56
2007;83;Var;93;Provence-Alpes-Côte d'Azur;AU;HLI;Fleurs coupées et boutons de fleurs;1;0,4;0;0;0;0;0,4
2007;83;Var;93;Provence-Alpes-Côte d'Azur;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);67;307,2806;2,9;0;0;2,9;310,1806
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;AGR;Citrons et limes;1;0,17;0;0;0;0;0,17
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;AGR;Pomelos et pamplemousses;1;0,07;0;0;0;0;0,07
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRB;Fraises;2;0,15;0;0;0;0;0,15
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRB;Framboises;3;0,285;0;0;0;0;0,285
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRC;Amandes;4;1,11;0;0;0;0;1,11
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRC;Noix;1;0;0,2;0;0;0,2;0,2
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;12;5,541;0;0;0;0;5,541
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Abricots;4;0,74;0;0;0,3;0,3;1,04
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Cerises;6;0,92;0,3;0;0;0,3;1,22
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Figues;12;28,779;0;0,403;0,2;0,603;29,382
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Kiwis;1;5,255;0;0;0;0;5,255
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Olives;57;67,747;26,5;22,472;4,72;53,692;121,439
2007;83;Var;93;Provence-Alpes-Côte d'Azur;FR;FRNP;Pommes de table;1;0,25;0;0;0;0;0,25
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Avoine;2;10,21;0;0;0;0;10,21
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Blé dur;5;89,07;0;3,868;0;3,868;92,938
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Blé tendre;4;13,02;0;5,59;0;5,59;18,61
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Mélanges Céréaliers (sans légumineuses);1;1,12;0;0;0;0;1,12
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Orges;6;37,157;0;0;0;0;37,157
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Seigle;1;9,78;0;0;0;0;9,78
2007;83;Var;93;Provence-Alpes-Côte d'Azur;GCU;CE;Sorgho;1;1;0;0;0;0;1
